aero_drag,aero_lift,aero_mom,damp_edge,damp_flap,damp_tors
-0.00039592976658065415,-0.0021481833469727393,0.0001973357201937233,-0.00015893753591802282,-0.00013506076152545665,-4.614834148591203e-05
-0.0004024329232108615,-0.002127971947185046,0.00019684380916511025,-0.00015117419165771434,-0.00013423436991906608,-4.6240311099961335e-05
-0.0004084039532444405,-0.0021061274352862465,0.00019609570719116676,-0.00014336439503834168,-0.000133196489423402,-4.622499837845442e-05
-0.00041386797046541457,-0.00208269402506465,0.0001950964445987642,-0.00013554019550807622,-0.0001319536645724217,-4.610305160233782e-05
-0.0004188500272285533,-0.0020577158966137007,0.00019385149504431076,-0.00012773273279927938,-0.00013051290232201612,-4.5875626842350484e-05
-0.0004233749464901535,-0.002031237192926891,0.0001923667432100035,-0.00011997212791269135,-0.00012888164007265874,-4.5544375608151484e-05
-0.0004274671713753867,-0.00200330201887583,0.0001906484524501554,-0.00011228738395372007,-0.00012706771399414795,-4.51114300723931e-05
-0.00043115063190331086,-0.001973954442292606,0.00018870323254574048,-0.0001047062967245355,-0.00012507932761430848,-4.457938600417823e-05
-0.0004344486283645514,-0.0019432384968909833,0.00018653800771332538,-9.725537493154785e-05,-0.00012292502063591568,-4.395128355559299e-05
-0.00043738373074284076,-0.0019111981867669203,0.00018415998500311166,-8.995976983070046e-05,-0.00012061363795180621,-4.323058605386018e-05
-0.0004399776934822093,-0.001877877492231347,0.00018157662320900453,-8.284321409736864e-05,-0.0001181542988312103,-4.242115695806427e-05
-0.0004422513848297249,-0.001843320376738143,0.00017879560240196825,-7.592796967919045e-05,-0.00011555636625730376,-4.152723514570594e-05
-0.0004442247299280424,-0.0018075707946786346,0.00017582479418698868,-6.923478436448075e-05,-0.00011282941640234647,-4.055340869908945e-05
-0.000445916666787996,-0.0017706726998264763,0.00017267223277272036,-6.278285677618263e-05,-0.0001099832082324384,-3.950458736468224e-05
-0.00044734511424398204,-0.0017326700542243919,0.00016934608693215,-5.6589809483886276e-05,-0.00010702765324257593,-3.838597386158925e-05
-0.0004485269509755191,-0.0016936068373158695,0.00016585463292258565,-5.0671669909922745e-05,-0.00010397278532830106,-3.720303421601637e-05
-0.00044946764890622525,-0.001652874538679645,0.00016218843289714783,-4.504285869400228e-05,-0.00010082873080922777,-3.596146729948392e-05
-0.0004501775879964872,-0.0016102852432179561,0.00015834759823927524,-3.97161851699805e-05,-9.760567862541592e-05,-3.466717374725858e-05
-0.0004506993689094691,-0.001566959731338866,0.00015436710840756302,-3.470764293617181e-05,-9.432002105409005e-05,-3.33256920841848e-05
-0.00045106247284544976,-0.0015229918662654275,0.00015025618236540585,-3.003240118768237e-05,-9.099080504259291e-05,-3.19424847343612e-05
-0.0004512762403937913,-0.0014784277576151666,0.00014602344693252542,-2.569580987549705e-05,-8.762740319469313e-05,-3.052398939091277e-05
-0.00045134853285204327,-0.0014333119187256906,0.00014167750484574756,-2.170159111757111e-05,-8.423884729572643e-05,-2.9076781067640033e-05
-0.00045128631220896285,-0.001387688341021445,0.00013722688193329745,-1.8052026442722563e-05,-8.083403167434473e-05,-2.7607477089312533e-05
-0.00045109570622144644,-0.0013416005345588348,0.00013268000848388076,-1.4748001873056797e-05,-7.742169785659099e-05,-2.6122702232812168e-05
-0.0004507820598511627,-0.0012950915430594888,0.00012804520344978843,-1.1789053584257196e-05,-7.401041421990927e-05,-2.4629056599469338e-05
-0.00045034998688825076,-0.0012482039576991863,0.00012333065997167694,-9.17341645625943e-06,-7.060855609140567e-05,-2.3133084328011188e-05
-0.0004498034216460829,-0.001200979930130045,0.00011854443215159218,-6.898075253525337e-06,-6.722428648135733e-05,-2.1641243224906214e-05
-0.0004491456702634932,-0.0011534611846253126,0.00011369442304477156,-4.958818136965564e-06,-6.386553750818251e-05,-2.015987543919004e-05
-0.0004483794611921445,-0.0011056890292287294,0.00010878837383844226,-3.3502922197374775e-06,-6.0539992568736164e-05,-1.86951793014889e-05
-0.00044750699449515996,-0.0010577043658050616,0.00010383385418367718,-2.066060890358411e-06,-5.725506930840875e-05,-1.7253182437716053e-05
-0.00044652998963189133,-0.0010095476988943503,9.883825364361877e-05,-1.0986626378941579e-06,-5.401790344492746e-05,-1.583971625824742e-05
-0.00044544973144993165,-0.0009612591432872951,9.3808774219546e-05,-4.3967112544987955e-07,-5.083533350031403e-05,-1.4460391914066953e-05
-0.0004442671141478671,-0.0009128784302468051,8.87524239145572e-05,-7.975626953254931e-08,-4.7713886492434414e-05,-1.3120577801070029e-05
-0.00044298268301430995,-0.00086444491231086,8.367601129319934e-05,-8.746094345658113e-09,-4.465976463736014e-05,-1.1825378684356634e-05
-0.0004415966737876591,-0.0008159975666234036,7.858614099433662e-05,-2.156891414031684e-07,-4.1678833109825684e-05,-1.057961650406194e-05
-0.00044010904951660826,-0.0007675749967478453,7.34892101536777e-05,-6.889172261599082e-07,-3.877660890715177e-05,-9.387812914744888e-06
-0.0004386776165650015,-0.0007215166488131682,6.839043806324012e-05,-1.416108344517495e-06,-3.595825085742316e-05,-8.254173600314827e-06
-0.0004372388698087967,-0.0006764103030930545,6.329623663931634e-05,-2.3843495430753546e-06,-3.3228550809551684e-05,-7.182574397057335e-06
-0.00043560590880449925,-0.0006302030026816683,5.820955755634277e-05,-3.590817654610894e-06,-3.0560912448425836e-05,-6.17652257719453e-06
-0.00043373901324121345,-0.0005827916714369922,5.313441499184236e-05,-5.035554666541159e-06,-2.794341478426822e-05,-5.23918993727528e-06
-0.0004316494442356943,-0.0005342202545372302,4.807698631821819e-05,-6.712913960809808e-06,-2.5387268309196444e-05,-4.373317312719644e-06
-0.00042934845896807933,-0.000484535783749711,4.3043068868329836e-05,-8.616268588018813e-06,-2.2903450336887367e-05,-3.581258495505e-06
-0.0004268467978334647,-0.0004337880942892493,3.803825686669099e-05,-1.0738036665443718e-05,-2.0502576253258677e-05,-2.8650583429042498e-06
-0.00042415466565469325,-0.0003820298055696059,3.3067939337565e-05,-1.3069720401427512e-05,-1.8194852965287938e-05,-2.2264487639890507e-06
-0.0004212817270296197,-0.0003293162948610388,2.8137295146380038e-05,-1.560194879740385e-05,-1.599003522680408e-05,-1.6668444565294964e-06
-0.0004182371050846549,-0.0002757056625925169,2.3251288791011343e-05,-1.8324523105811454e-05,-1.3897383907018964e-05,-1.1873399438933724e-06
-0.00041502938308232164,-0.0002212586892046969,1.8414666997383025e-05,-2.122646478775464e-05,-1.192562634556221e-05,-7.887079374729385e-07
-0.0004116666085766332,-0.000166038783512259,1.3631956103375603e-05,-2.4296065735666177e-05,-1.0082918957031123e-05,-4.713990173518479e-07
-0.00040815629981534433,-0.00011011192255164492,8.907460211678734e-06,-2.7520940529566986e-05,-8.376812241060957e-06,-2.3554261782902764e-07
-0.00040450545409188176,-5.3546582901966785e-05,4.245260091116883e-06,-3.088808049924621e-05,-6.814218345667794e-06,-8.094929898068863e-08
-0.00040088861087310716,3.5968554135865603e-06,-3.508018639962729e-07,-3.438390936899842e-05,-5.401381322709568e-06,-7.114280205040893e-09
-0.00039719454743345145,6.192442211137291e-05,-4.877366287333463e-06,-3.7994340267150416e-05,-4.143850204924691e-06,-1.322220667063119e-08
-0.0003933122556994159,0.00012179683876023338,-9.33027965669774e-06,-4.173721320973497e-05,-3.036514636548885e-06,-9.814387871061819e-08
-0.0003892353473023758,0.00018325699771733493,-1.370540207869564e-05,-4.5614011370394807e-05,-2.0854083875457666e-06,-2.6043883105860114e-07
-0.0003849762275694767,0.0002462477526292313,-1.7999242038049683e-05,-4.961449084353921e-05,-1.3009462414674792e-06,-4.98407562632271e-07
-0.00038054662353072895,0.0003107079576904955,-2.2208623399674575e-05,-5.372795115871965e-05,-6.928616762763906e-07,-8.101191654138162e-07
-0.0003759576899820496,0.00037657094471346236,-2.633059105867361e-05,-5.79430537736817e-05,-2.702087445928844e-07,-1.1934175213613997e-06
-0.0003712199886410393,0.0004437644865832307,-3.0362411102550024e-05,-6.224785637537177e-05,-4.1306456501038146e-08,-1.6459300204781506e-06
-0.0003663434761199664,0.0005122107561971993,-3.430157080016309e-05,-6.662984799817927e-05,-1.368602024098331e-08,-2.1650769153859675e-06
-0.0003613374954969035,0.0005818263011923123,-3.8145778027564766e-05,-7.107598676674413e-05,-1.9404040114510729e-07,-2.7480812639947457e-06
-0.0003563097390234474,0.000653353412802327,-4.1892960117138976e-05,-7.557274013001205e-05,-5.881764356792494e-07,-3.391979420090158e-06
-0.00035120739925986267,0.0007266050698074665,-4.5541262140430554e-05,-8.01061275006261e-05,-1.2009697292657767e-06,-4.093632032424307e-06
-0.0003459715053443142,0.0008013641008161109,-4.9087550218415215e-05,-8.468113736232008e-05,-2.0402641066455397e-06,-4.849735511632939e-06
-0.00034060426389446357,0.0008776196354306969,-5.252942780365107e-05,-8.929343682512388e-05,-3.1139836510217525e-06,-5.656833923302083e-06
-0.0003351155108801329,0.0009552816418327513,-5.5865456027759474e-05,-9.392995083213056e-05,-4.428138589087329e-06,-6.511382534714387e-06
-0.00032951434234768876,0.0010342545084476053,-5.9094447445062223e-05,-9.857739908079387e-05,-5.9877944143001046e-06,-7.409747832448281e-06
-0.0003238092221585376,0.0011144352348469897,-6.221542587069732e-05,-0.00010322210284940237,-7.796986448925165e-06,-8.348199934176691e-06
-0.0003180079728463992,0.0011957133988449694,-6.522762334189156e-05,-0.00010785002801011748,-9.858669398971286e-06,-9.32292442368232e-06
-0.00031211777324002224,0.0012779711059690269,-6.81304767109633e-05,-0.00011244682638627822,-1.2174668709944078e-05,-1.0330034173417107e-05
-0.000306145158563993,0.0013610829619121328,-7.092362377735292e-05,-0.00011699787978276837,-1.474563495655297e-05,-1.1365581236828869e-05
-0.0003001052778066548,0.0014450448325513878,-7.360689895222196e-05,-0.00012148834650083411,-1.7571001521378233e-05,-1.2425568767035963e-05
-0.00029409305509632566,0.001531087046342993,-7.618032846147287e-05,-0.0001259032102531576,-2.0648945850914924e-05,-1.3505962928581153e-05
-0.00028800222981175804,0.0016178529633504388,-7.864393012598713e-05,-0.00013022889406821516,-2.3977412575883252e-05,-1.460270476969731e-05
-0.0002818284858795953,0.0017053725879592435,-8.099588599335028e-05,-0.00013446739915689714,-2.756456870747836e-05,-1.571172202337988e-05
-0.0002755774957600201,0.0017934906644292742,-8.32366631649357e-05,-0.0001386038540412051,-3.140719167030996e-05,-1.6828947133899906e-05
-0.0002692541328777892,0.0018820482584277934,-8.536693926910888e-05,-0.00014262387257998012,-3.550099973277581e-05,-1.7950394437070705e-05
-0.00026286264563021855,0.001970877596163147,-8.738756528562614e-05,-0.00014651303246993508,-3.9840309905379826e-05,-1.907210766034464e-05
-0.0002564066529604158,0.002059802253965998,-8.929955840407259e-05,-0.0001502569418799145,-4.441801406340109e-05,-2.019017078459567e-05
-0.0002498891477321931,0.002148637237524938,-9.110409521066683e-05,-0.00015384129424920486,-4.922555037846426e-05,-2.1300717904930164e-05
-0.0002433125004908084,0.0022371891032279554,-9.280250445133847e-05,-0.00015725192539288327,-5.425288005274681e-05,-2.2399942852043906e-05
-0.00023667846344401367,0.0023252561199448296,-9.439625936695917e-05,-0.00016047487228877812,-5.948846949175777e-05,-2.3484108517027684e-05
-0.00022998817436829398,0.002412628473963965,-9.588696960004406e-05,-0.00016349643334274944,-6.49192783507196e-05,-2.454955586568561e-05
-0.00022324346449855516,0.0024991059482894146,-9.727620277576728e-05,-0.00016630322989917372,-7.05307538957894e-05,-2.5592712629736117e-05
-0.00021647678577169663,0.002584925781263233,-9.856137066484222e-05,-0.0001688822687413848,-7.63068321334259e-05,-2.6610101663781568e-05
-0.0002096481704362686,0.0026694173908592468,-9.974917076540877e-05,-0.00017122109207149774,-8.223012503510898e-05,-2.7598354338811072e-05
-0.00020275472175488565,0.002752385907575125,-0.00010084117359172629,-0.00017330996460027955,-8.82865387813826e-05,-2.8554353525137202e-05
-0.00019579511866475962,0.002833582788075502,-0.00010183956467874724,-0.00017513734817485607,-9.445590402809933e-05,-2.9474956573310006e-05
-0.0001887674362622125,0.002912754433012272,-0.00010274661294497078,-0.00017669246299029716,-0.00010071669847825133,-3.0357162456583458e-05
-0.0001816691309662007,0.0029896413502760954,-0.00010356465928315415,-0.00017796521020756049,-0.00010704596054821012,-3.119810043624349e-05
-0.00017449703571191288,0.0030639788188434255,-0.00010429610465720652,-0.0001789462362650997,-0.00011341933917252677,-3.1995036242070225e-05
-0.00016724891367404457,0.003135497580561043,-0.00010494282486331098,-0.00017962699339845893,-0.00011981114966390888,-3.274537768150414e-05
-0.00015993567044505765,0.0032039246071962372,-0.00010550126441284194,-0.00017999979885758666,-0.00012619444037922396,-3.3446679914228256e-05
-0.00015253070502467417,0.003268983762229163,-0.00010598115803169648,-0.0001800577326232974,-0.00013254110852932487,-3.409666830096185e-05
-0.00014502692125140717,0.0033303948093997516,-0.00010638517539957389,-0.0001797931874673951,-0.00013882235842651458,-3.469341411377258e-05
-0.00013741837037160615,0.0033878786951635816,-0.0001067158578091059,-0.0001792015795349836,-0.0001450079405380269,-3.523493028318785e-05
-0.0001296984940940533,0.0034411563368328566,-0.00010697572756499101,-0.00017827944754170605,-0.00015106668682422149,-3.571939051226648e-05
-0.00012186009309751966,0.0034899499239977663,-0.00010716727086755268,-0.00017702447367975156,-0.00015696666489421946,-3.61451347362216e-05
-0.00011389532935724507,0.0035339841692108758,-0.00010729292218853468,-0.00017543552530771607,-0.00016267531905489666,-3.651067257439778e-05
-0.00010579573327658637,0.0035729876473207687,-0.00010735504824679162,-0.00017351269402890088,-0.00016815962513574777,-3.681468659556142e-05
-9.755221634664594e-05,0.003606694220561861,-0.0001073559315472265,-0.00017125733122713563,-0.00017338625914892146,-3.705603533517783e-05
-8.91550908033014e-05,0.003634844549169994,-0.00010729775349483888,-0.0001686720800020211,-0.0001783217799147851,-3.723375607675721e-05
-8.059409795143209e-05,0.003657187686526799,-0.00010718257710145613,-0.00016576090352122307,-0.0001829328256746243,-3.734706741101451e-05
-7.185844702030299e-05,0.003673482757087036,-0.00010701232930605759,-0.00016252910988283676,-0.00018718632460311584,-3.739537158658659e-05
-6.293686660818748e-05,0.0036835007145138393,-0.0001067887829332889,-0.00015898337366341094,-0.00019104971901020797,-3.737825666578356e-05
-5.381767096371493e-05,0.0036870261765231138,-0.000106513538318572,-0.00015513175442032016,-0.00019449120288897684,-3.7295498499213494e-05
-4.448884353213344e-05,0.0036838593319259588,-0.00010618800463253517,-0.0001509837125119215,-0.0001974799723133135,-3.7147062532198714e-05
-3.4938140359980566e-05,0.003673817914249229,-0.00010581338094194274,-0.00014655012270392667,-0.00019998648802700705,-3.6933105455839347e-05
-2.5153216096078404e-05,0.0036567392351192518,-0.00010539063704897033,-0.00014184328613584075,-0.00020198274938349655,-3.6653976714285266e-05
-1.5121775442057672e-05,0.0036324822692982146,-0.00010492049415605946,-0.0001368769413352736,-0.00020344257860474522,-3.631021987947448e-05
-4.831752982829688e-06,0.0036009297818857043,-0.00010440340540869894,-0.0001316662750793205,-0.0002043419141164635,-3.5902573902927354e-05
5.728475639134724e-06,0.003561990486738164,-0.00010383953637436385,-0.0001262279340184204,-0.0002046591114975596,-3.543197425336297e-05
1.6570248191674554e-05,0.003515601223620976,-0.0001032272842500584,-0.00012058003808916481,-0.00020437525034413637,-3.489955394687488e-05
2.770801005747345e-05,0.0034617291388728665,-0.00010255892822134538,-0.00011474219685432527,-0.00020347444510538857,-3.430664447525592e-05
3.915266367419886e-05,0.0034003732957942935,-0.00010184172853645495,-0.0001087352206257481,-0.00020194427464185,-3.365482101232425e-05
5.0914236200702925e-05,0.0033315646176472332,-0.00010107472156921195,-0.00010257997460176204,-0.00019977656833917504,-3.294607902062199e-05
6.299896672235612e-05,0.003255373577522082,-0.00010025644917478944,-9.630067160599773e-05,-0.00019696649190569426,-3.218237222931809e-05
7.541059058341901e-05,0.003171909265243997,-9.938506551397784e-05,-8.992320294176226e-05,-0.00019351343364463894,-3.136585050845163e-05
8.816373130612833e-05,0.0030819087089692552,-9.845367149560874e-05,-8.347517220016802e-05,-0.00018942133182593227,-3.049886172568319e-05
0.00010125980753483211,0.0029854202813434367,-9.746101697571431e-05,-7.69859610623e-05,-0.00018469895277053381,-2.958395160788423e-05
0.00011468493885774029,0.002882357800247465,-9.640663751967042e-05,-7.048824735553759e-05,-0.00017936688215056037,-2.862400321641315e-05
0.00012842694980588304,0.002773029085877725,-9.528671208078302e-05,-6.401615481766263e-05,-0.0001734489919927921,-2.7622054428003416e-05
0.00014246927582625837,0.0026577562058102628,-9.409730684745983e-05,-5.760491444882191e-05,-0.0001669702517492371,-2.6581261736425446e-05
0.0001567891351022671,0.002536907384252755,-9.283403229386517e-05,-5.129191718999713e-05,-0.00015996124574313712,-2.550498589730745e-05
0.0001713568515583024,0.0024108967928828367,-9.149203376604184e-05,-4.5116786976646745e-05,-0.000152458195613857,-2.4396779704490064e-05
0.0001862398272617594,0.0022839983570039006,-9.006598389963505e-05,-3.912152535922917e-05,-0.0001445030473339278,-2.3260386289792174e-05
0.00020135201840443067,0.0021541340001198636,-8.855007710492909e-05,-3.3350672444150395e-05,-0.0001361435121523285,-2.209973702754685e-05
0.00021658764556087314,0.0020209677649826304,-8.693416738110703e-05,-2.7863931002974316e-05,-0.00012747435235606108,-2.0918949116399377e-05
0.00023187505630590496,0.0018851098432799555,-8.521055305474301e-05,-2.2712464807148336e-05,-0.00011856471557158605,-1.972232279216604e-05
0.0002471403511719995,0.0017471075521809003,-8.337245512851184e-05,-1.7945662586075794e-05,-0.00010947569067201608,-1.851445155881563e-05
0.00026249972564864346,0.0016134310419798797,-8.14127533831389e-05,-1.3615287667918475e-05,-0.00010027266169068173,-1.7300131209748304e-05
0.0002777457333159928,0.0014798208611249168,-7.932398889609443e-05,-9.775452020685515e-06,-9.102474143002432e-05,-1.6084315691653636e-05
0.00029267987440096446,0.001345942649553217,-7.709205482785456e-05,-6.4966713839484466e-06,-8.186782673763333e-05,-1.4872108822742163e-05
0.0003071789691870506,0.0012123857185901627,-7.470827882982927e-05,-3.831534993511843e-06,-7.288205456732494e-05,-1.3668755065026552e-05
0.0003214224946782633,0.0010869139529261918,-7.21724015333563e-05,-1.82909634858104e-06,-6.413332597387023e-05,-1.2479811762344274e-05
0.00033519642335783025,0.0009654850497359302,-6.94733652427359e-05,-5.388507907327779e-07,-5.5687809605269595e-05,-1.1310969033272224e-05
0.00034813387796590097,0.0008450130008486881,-6.659093999761239e-05,-1.1602443484357177e-08,-4.769117289873118e-05,-1.0167793518066362e-05
0.000360064819921278,0.0007260838112115213,-6.351511486538439e-05,-2.7371735529580003e-07,-4.0229317052737916e-05,-9.056022267961398e-06
0.00037087519663166793,0.0006089070099416173,-6.0242499979527605e-05,-1.3407280091228848e-06,-3.333466440889285e-05,-7.981792127918906e-06
0.00038045416585405826,0.0004936779204472212,-5.677051093019567e-05,-3.224493832248591e-06,-2.703597604580926e-05,-6.951322163966682e-06
0.0003892054586171998,0.0003851746821258681,-5.309437198859446e-05,-5.933000745911169e-06,-2.135829086489606e-05,-5.970717030076361e-06
0.0003965936392804675,0.0002773877303172613,-4.92159639124562e-05,-9.470192515270074e-06,-1.6322804951917723e-05,-5.045932323485777e-06
0.00040239453281049964,0.0001710456275120387,-4.51256187563732e-05,-1.3763821824672915e-05,-1.2011854920067965e-05,-4.182816924643498e-06
0.00040656121430958825,6.634114544646963e-05,-4.0826584639146494e-05,-1.876475675728689e-05,-8.408917815640297e-06,-3.3869147555299898e-06
0.0004090693220978177,-3.66126484498311e-05,-3.632484206325728e-05,-2.442352426499871e-05,-5.488022265011571e-06,-2.6637603542937237e-06
0.00040990739111702596,-0.00013770966791605316,-3.1627318809376604e-05,-3.0687285075186154e-05,-3.2212445007893214e-06,-2.0185024540141383e-06
0.00040907651196022245,-0.00023684948945802237,-2.6741768732956408e-05,-3.750023195430508e-05,-1.579101374724593e-06,-1.4558397041705792e-06
0.00040658993183937477,-0.0003339374299082593,-2.1676748665800057e-05,-4.480407137827207e-05,-5.308045965089338e-07,-9.79991555996603e-07
0.0004024725290367217,-0.0004288846325937853,-1.6441593513893344e-05,-5.253851655237593e-05,-4.450507941225091e-08,-5.94673047099713e-07
0.0003967601750999897,-0.0005216081317563192,-1.1046386320703821e-05,-6.0641784981345887e-05,-8.752839321269517e-08,-3.030726424293041e-07
0.00038947972979828363,-0.0006115061532217104,-5.500621271267894e-06,-6.905109518986371e-05,-6.265999522521151e-07,-1.0783325766297584e-07
0.000380691460875634,-0.0006985126286742143,1.7902596379628292e-07,-7.770315743776192e-05,-1.628058739047207e-06,-1.103659786672786e-08
0.0003704707343538752,-0.0007830474712503878,5.976618199099087e-06,-8.655001361237184e-05,-3.0602730240206444e-06,-1.4168893198302788e-08
0.0003588827087999524,-0.0008651182469477721,1.1879290213623272e-05,-9.554309696953787e-05,-4.8931255234956356e-06,-1.179858902235328e-07
0.0003459994412670298,-0.0009446849370215624,1.7874793330415394e-05,-0.00010462328064423703,-7.095471936800178e-06,-3.2262638835319024e-07
0.00033189941203724094,-0.0010217116210055463,2.3950474017428732e-05,-0.00011373190282964774,-9.636057230163128e-06,-6.2767181795593e-07
0.0003166665113489931,-0.0010961673409043981,3.0093254027624356e-05,-0.0001228113487425044,-1.2483705838992156e-05,-1.032149602482344e-06
0.00030038910064053743,-0.0011680259560130537,3.6289681957875205e-05,-0.00013180542669062874,-1.560747485586093e-05,-1.5345382445333797e-06
0.00028315907797697704,-0.0012372659697515145,4.2525989522192365e-05,-0.00014065971783308725,-1.8976794215881042e-05,-2.132775708075588e-06
0.00026507095522391056,-0.0013038703506409988,4.878814990083898e-05,-0.0001493219005412222,-2.256159453585613e-05,-2.8242710305687648e-06
0.00024622095757398984,-0.0013678263490173785,5.506193763371618e-05,-0.0001577420474352966,-2.6332422649916013e-05,-3.605919096173251e-06
0.00022670615510693025,-0.0014291253105698965,6.133298957746252e-05,-0.00016587289351816783,-3.02605449903208e-05,-4.4741184799864485e-06
0.00020662363491623153,-0.0014877624877370668,6.758686644345789e-05,-0.00017367007422491686,-3.431803907571203e-05,-5.424792250018984e-06
0.00018606972113930362,-0.0015437368499497668,7.380911443839306e-05,-0.00018109233260021643,-3.847787346863372e-05,-6.453411591218063e-06
0.000165139249006106,-0.0015970508936642238,7.998532653783127e-05,-0.00018810169518860775,-4.271397664775291e-05,-7.5550220944852995e-06
0.0001439248978062146,-0.0016477104530754775,8.610120293895829e-05,-0.00019466361658097424,-4.700129530972074e-05,-8.724272533792168e-06
0.0001225165864865383,-0.0016957245123520323,9.214261025857311e-05,-0.0002007470928913833,-5.131584267027013e-05,-9.955445936203103e-06
0.00010100093444516314,-0.0017411050201732129,9.809563906720045e-05,-0.00020632474474182534,-5.563473737499122e-05,-1.124249273307179e-05
7.946078900835144e-05,-0.0017838667072964944,0.00010394665937870818,-0.00021137287061042596,-5.993623365946683e-05,-1.2579065766289325e-05
5.797311341233346e-05,-0.0018237017546501781,0.00010967924296450261,-0.0002158714716400797,-6.419974341479439e-05,-1.3958556910945158e-05
3.661137381676246e-05,-0.0018604373490244408,0.00011527799988361448,-0.00021980424921923969,-6.840585082175165e-05,-1.537413506569484e-05
1.5439531416606045e-05,-0.0018947625025261513,0.00012073634062411564,-0.0002231636394119976,-7.253866666289872e-05,-1.6818681985983136e-05
-5.488270778789255e-06,-0.0019267227151804193,0.0001260428027633733,-0.00022594872534833813,-7.658509060399574e-05,-1.82848572432767e-05
-2.6111216454210886e-05,-0.0019563401787217696,0.00013118622863335028,-0.00022815211794945437,-8.052866663212359e-05,-1.9765422636920816e-05
-4.6373026781116114e-05,-0.0019836373913072066,0.0001361559842432469,-0.00022976959966377843,-8.435388671907562e-05,-2.125310736212782e-05
-6.622235707054989e-05,-0.002008637530793381,0.00014094196673470363,-0.00023080021726929636,-8.804629361304833e-05,-2.274062572120394e-05
-8.561286131752413e-05,-0.002031364373157752,0.00014553463456954427,-0.00023124619495650068,-9.1592485970975e-05,-2.42207151049869e-05
-0.00010450320241628874,-0.002051842211040348,0.00014992503530329083,-0.00023111282794773932,-9.498011711221564e-05,-2.5686174350426353e-05
-0.00012285701875226643,-0.002070095781854465,0.00015410482987090733,-0.00023040836091034825,-9.819788998075097e-05,-2.712990151599219e-05
-0.00014064285092446074,-0.002086150205297817,0.00015806631332186067,-0.00022914385279277545,-0.00010123554877260836,-2.8544930826869186e-05
-0.0001578340323151959,-0.00210003092985008,0.0001618024319991675,-0.000227333029681473,-0.00010408386760837979,-2.9924468571905215e-05
-0.0001744085473182746,-0.0021117636878172676,0.0001653067971862411,-0.00022499212726851498,-0.00010673463660174916,-3.126192774479294e-05
-0.0001903488610743646,-0.0021213744584665864,0.00016857369527062855,-0.0002221397244983839,-0.0001091806456460634,-3.255096123321528e-05
-0.00020564172455398908,-0.0021288894387823105,0.00017159809449801414,-0.00021879656993277746,-0.00011141566621382317,-3.378549337277669e-05
-0.00022027795876683476,-0.0021343350213686874,0.00017437564841111882,-0.00021498540232482404,-0.00011343443143378708,-3.495974969588597e-05
-0.0002342390020871678,-0.002137010007045836,0.00017689302747399364,-0.00021073076684316477,-0.00011523261468345677,-3.6068284720856546e-05
-0.0002475309531573039,-0.0021372986697280275,0.00017915093158658177,-0.00020605882832119287,-0.00011680680690550802,-3.710600764148249e-05
-0.0002601767633645251,-0.0021355613858974653,0.00018115126484358546,-0.00020100653668437039,-0.00011816035943600369,-3.806790209594983e-05
-0.00027218934872606,-0.0021318496144536805,0.0001828928031769239,-0.00019560732436007134,-0.00011929496541812466,-3.894947592599698e-05
-0.0002835779942653142,-0.0021262045901592856,0.00018437479867356512,-0.00018989147014862536,-0.00012021067724765439,-3.97468092071082e-05
-0.0002943540212767404,-0.0021186675523670387,0.00018559716489354719,-0.00018388980121273539,-0.00012090821660713864,-4.0456440293912414e-05
-0.00030453068526869055,-0.0021092799486995203,0.00018656045005575536,-0.00017763359165746647,-0.00012138900211756238,-4.107536505968212e-05
-0.0003141229172947328,-0.0020980834039718644,0.00018726581566289087,-0.00017115439082685712,-0.00012165511919105454,-4.160104713520176e-05
-0.00032314707033885277,-0.002085119687739045,0.00018771501382777768,-0.0001644838568177794,-0.00012170928864784755,-4.203142594996593e-05
-0.0003316206767665071,-0.002070430686067961,0.00018791036314225513,-0.0001576535972806623,-0.00012155483561567436,-4.236492207155991e-05
-0.00033956221813808893,-0.002054058377401072,0.00018785472327920575,-0.00015069501797401272,-0.00012119565875455471,-4.260043984920853e-05
-0.00034699090831288653,-0.0020360448122309044,0.00018755146852454159,-0.00014363917942912722,-0.00012063619980233952,-4.2737367399592426e-05
-0.0003539264905459477,-0.0020164320963014645,0.0001870044604307298,-0.00013651666200305398,-0.00011988141342623095,-4.277557398795697e-05
-0.0003603890490711698,-0.001995262377056845,0.00018621801977558152,-0.00012935743953058337,-0.0001189367373620294,-4.271540487247197e-05
-0.0003663988354739592,-0.0019725778330601817,0.00018519689800298398,-0.00012219076171918186,-0.00011780806281731825,-4.255767369248812e-05
-0.0003719761099829741,-0.0019484206661117799,0.00018394624831248325,-0.00011504504537298828,-0.00011650170511388268,-4.2303652494153446e-05
-0.00037714099765242864,-0.0019228330958032769,0.0001824715965564524,-0.00010794777447675938,-0.00011502437454309024,-4.195505949790215e-05
-0.00038191335926753987,-0.0018958573562479876,0.00018077881209320056,-0.00010092540912086678,-0.00011338314740787088,-4.151404472245298e-05
-0.000386312676681397,-0.0018675356947389127,0.000178874078735346,-9.40033032062927e-05,-0.00011158543722919746,-4.098317359014119e-05
-0.00039035795218374995,-0.001837910372090974,0.00017676386592173872,-8.720563082420519e-05,-0.00010963896609320456,-4.036540864501389e-05
-0.0003940676214112883,-0.0018070236644324878,0.00017445490023199623,-8.055532117334624e-05,-0.00010755173612343409,-3.966408952398177e-05
